TRADEDATE,SECID,SHORTNAME,ASSETCODE,VALUE,VOLUME,NUMTRADES,OPENPOSITION,OPENPOSITIONVALUE,year,month,day
2026-03-03,IVM6,IVAT-6.26,IVAT,111816.0,7.0,7,172,2717772.0,2026,3,3
2026-03-03,JPH6,UJPY-3.26,UJPY,12098915.57,156.0,40,1566,121659893.46,2026,3,3
2026-03-03,JPM6,UJPY-6.26,UJPY,77111.46,1.0,1,84,6476948.52,2026,3,3
2026-03-03,KCJ6,COFFEE-4.26,COFFEE,200434497.72,88528.0,6034,227392,508957870.08,2026,3,3
2026-03-03,KCM6,COFFEE-6.26,COFFEE,5328164.05,2340.0,398,4224,9523176.96,2026,3,3
2026-03-03,KMH6,KMAZ-3.26,KMAZ,2155911.0,2540.0,91,17194,14580512.0,2026,3,3
2026-03-03,KMM6,KMAZ-6.26,KMAZ,56553.0,64.0,11,4712,4155984.0,2026,3,3
2026-03-03,LEH6,LEAS-3.26,LEAS,42764.0,64.0,13,72328,48387432.0,2026,3,3
2026-03-03,LEM6,LEAS-6.26,LEAS,10874.0,16.0,3,124,84196.0,2026,3,3
2026-03-03,LKH6,LKOH-3.26,LKOH,1520823765.0,27253.0,10791,301758,16876117908.0,2026,3,3
2026-03-03,LKM6,LKOH-6.26,LKOH,118835679.0,2150.0,1272,10354,575268240.0,2026,3,3
2026-03-03,LKU6,LKOH-9.26,LKOH,9199352.0,163.0,129,540,30564000.0,2026,3,3
2026-03-03,LKZ6,LKOH-12.26,LKOH,1712145.0,30.0,30,164,9440004.0,2026,3,3
2026-03-03,MAH6,MMI-3.26,MMI,1205802.0,173.0,10,234,1623024.0,2026,3,3
2026-03-03,MAM6,MMI-6.26,MMI,87485.0,12.0,9,132,956076.0,2026,3,3
2026-03-03,MCH6,MTLR-3.26,MTLR,30010375.0,4122.0,972,26496,192334464.0,2026,3,3
2026-03-03,MCM6,MTLR-6.26,MTLR,1730022.0,238.0,46,1764,13011264.0,2026,3,3
2026-03-03,MDH6,MDMG-3.26,MDMG,15335299.0,1058.0,393,3236,46323340.0,2026,3,3
2026-03-03,MDM6,MDMG-6.26,MDMG,2894479.0,194.0,42,652,9685460.0,2026,3,3
2026-03-03,MEH6,MOEX-3.26,MOEX,96387307.0,5306.0,1513,15384,276819696.0,2026,3,3
2026-03-03,MEM6,MOEX-6.26,MOEX,15593304.0,844.0,255,3198,58740864.0,2026,3,3
2026-03-03,MGH6,MAGN-3.26,MAGN,150247978.0,4766.0,1788,28398,885108864.0,2026,3,3
2026-03-03,MGM6,MAGN-6.26,MAGN,44290563.0,1359.0,481,7766,251509676.0,2026,3,3
2026-03-03,MMH6,MXI-3.26,MXI,6118728411.5,214011.0,45401,359314,10214039421.0,2026,3,3
2026-03-03,MMM6,MXI-6.26,MXI,246968172.5,8392.0,3453,28888,845566204.0,2026,3,3
2026-03-03,MMM7,MXI-6.27,MXI,377022.5,12.0,12,1134,35829297.0,2026,3,3
2026-03-03,MMU6,MXI-9.26,MXI,8571456.0,288.0,214,9052,268414430.0,2026,3,3
2026-03-03,MMU7,MXI-9.27,MXI,127376.5,4.0,4,282,8951385.0,2026,3,3
2026-03-03,MMZ6,MXI-12.26,MXI,824823.0,27.0,21,1274,38627680.0,2026,3,3
2026-03-03,MMZ7,MXI-12.27,MXI,33471.5,1.0,1,490,16156280.0,2026,3,3
2026-03-03,MNH6,MGNT-3.26,MGNT,115041666.0,34656.0,2336,195178,649747562.0,2026,3,3
2026-03-03,MNM6,MGNT-6.26,MGNT,22073602.0,6417.0,527,32830,113558970.0,2026,3,3
2026-03-03,MTH6,MTSI-3.26,MTSI,60767879.0,2624.0,869,17724,405099744.0,2026,3,3
2026-03-03,MTM6,MTSI-6.26,MTSI,9900624.0,413.0,200,2182,51822500.0,2026,3,3
2026-03-03,MVH6,MVID-3.26,MVID,13638037.0,18613.0,201,292466,213207714.0,2026,3,3
2026-03-03,MVM6,MVID-6.26,MVID,5674203.0,8458.0,143,97862,66154712.0,2026,3,3
2026-03-03,MXH6,MIX-3.26,MIX,31389005075.0,109808.0,42657,404928,115110907200.0,2026,3,3
2026-03-03,MXH7,MIX-3.27,MIX,3118525.0,10.0,9,46,14219750.0,2026,3,3
2026-03-03,MXM6,MIX-6.26,MIX,961652675.0,3268.0,2014,16588,4855307600.0,2026,3,3
2026-03-03,MXM7,MIX-6.27,MIX,322975.0,1.0,1,114,36816300.0,2026,3,3
2026-03-03,MXU6,MIX-9.26,MIX,22042850.0,74.0,61,1922,570161300.0,2026,3,3
2026-03-03,MXZ6,MIX-12.26,MIX,915500.0,3.0,3,430,130870500.0,2026,3,3
2026-03-03,MYH6,MOEXCNY-3.26,MOEXCNY,2723966.87,209.0,70,3028,39613416.36,2026,3,3
2026-03-03,MYM6,MOEXCNY-6.26,MOEXCNY,2873150.69,218.0,101,676,8998438.8,2026,3,3
2026-03-03,N2H6,NIKK-3.26,NIKK,93529890.46,33306.0,844,67792,187761468.64,2026,3,3
2026-03-03,N2M6,NIKK-6.26,NIKK,3384817.67,1201.0,256,5234,14450550.6,2026,3,3
2026-03-03,NAH6,NASD-3.26,NASD,4706295706.49,247421.0,29711,756496,14227412707.04,2026,3,3
2026-03-03,NAM6,NASD-6.26,NASD,295779669.56,15590.0,4628,64080,1204008091.2,2026,3,3
2026-03-03,NAU6,NASD-9.26,NASD,9707179.72,512.0,255,6672,125775406.56,2026,3,3
2026-03-03,NAZ6,NASD-12.26,NASD,3915270.76,205.0,57,2012,38156654.48,2026,3,3
2026-03-03,NBH6,BELUGA-3.26,BELUGA,5374718.0,12186.0,193,160904,71119568.0,2026,3,3
2026-03-03,NBM6,BELUGA-6.26,BELUGA,748855.0,1687.0,79,18382,8235136.0,2026,3,3
2026-03-03,NCH6,NICKEL-3.26,NICKEL,31305867.24,2361.0,406,16568,220454802.08,2026,3,3
2026-03-03,NCM6,NICKEL-6.26,NICKEL,3136012.83,229.0,118,2892,39637029.0,2026,3,3
2026-03-03,NDH6,INDIA-3.26,INDIA,3297558.92,4725.0,74,10096,6954023.84,2026,3,3
2026-03-03,NGH6,NG-3.26,NG,47799083662.9,1973701.0,206862,852396,20851694530.2,2026,3,3
2026-03-03,NGJ6,NG-4.26,NG,3125677218.51,127123.0,42852,82568,2043525798.48,2026,3,3
2026-03-03,NGK6,NG-5.26,NG,264173371.76,10041.0,5830,12258,325071127.8,2026,3,3
2026-03-03,NGM6,NG-6.26,NG,25335346.24,884.0,613,3086,88352396.02,2026,3,3
2026-03-03,NGN6,NG-7.26,NG,6196450.56,210.0,180,758,22578129.1,2026,3,3
2026-03-03,NGQ6,NG-8.26,NG,6369185.61,214.0,149,612,18495288.72,2026,3,3
2026-03-03,NGU6,NG-9.26,NG,1963220.42,64.0,42,218,6677861.02,2026,3,3
2026-03-03,NMH6,NLMK-3.26,NLMK,66256195.0,5892.0,1189,54586,612673264.0,2026,3,3
2026-03-03,NMM6,NLMK-6.26,NLMK,4560895.0,392.0,109,4252,49591076.0,2026,3,3
2026-03-03,NRH6,NGM-3.26,NGM,1449260236.27,5973292.0,61792,5234608,1280542155.04,2026,3,3
2026-03-03,NRJ6,NGM-4.26,NGM,133011792.39,541323.0,13387,407478,100944524.94,2026,3,3
2026-03-03,NRK6,NGM-5.26,NGM,19918386.32,75685.0,4426,60004,15866257.68,2026,3,3
2026-03-03,NRM6,NGM-6.26,NGM,4904642.84,17123.0,2070,21766,6241835.82,2026,3,3
2026-03-03,NRN6,NGM-7.26,NGM,2040444.74,6949.0,651,10746,3151694.34,2026,3,3
2026-03-03,NRQ6,NGM-8.26,NGM,905954.4,3038.0,388,12428,3735608.24,2026,3,3
2026-03-03,NRU6,NGM-9.26,NGM,1442722.34,4715.0,445,21986,6815000.42,2026,3,3
2026-03-03,NVH6,NOTKM-3.26,NOTKM,596371583.0,46110.0,7785,121988,1565106040.0,2026,3,3
2026-03-03,NVM6,NOTKM-6.26,NOTKM,82967742.0,6379.0,1678,27294,352884126.0,2026,3,3
2026-03-03,OGH6,OGI-3.26,OGI,29041949.0,3868.0,298,1810,13578620.0,2026,3,3
2026-03-03,OGM6,OGI-6.26,OGI,564238.0,72.0,51,378,2994894.0,2026,3,3
2026-03-03,OJK6,ORANGE-5.26,ORANGE,44044301.27,3113.0,1430,3576,51981522.72,2026,3,3
2026-03-03,OJN6,ORANGE-7.26,ORANGE,851187.72,60.0,50,106,1537549.08,2026,3,3
2026-03-03,ONH6,OZON-3.26,OZON,44898293.0,9666.0,1213,20846,95745678.0,2026,3,3
2026-03-03,ONM6,OZON-6.26,OZON,9969896.0,2065.0,531,9834,46908180.0,2026,3,3
2026-03-03,PDH6,PLD-3.26,PLD,6388859479.55,48299.0,19371,44220,5734277142.0,2026,3,3
2026-03-03,PDM6,PLD-6.26,PLD,640946605.67,4625.0,3397,12724,1719301234.8,2026,3,3
2026-03-03,PDU6,PLD-9.26,PLD,52536798.76,364.0,308,742,104708977.24,2026,3,3
2026-03-03,PDZ6,PLD-12.26,PLD,13379398.88,90.0,89,382,55548018.12,2026,3,3
2026-03-03,PHH6,PHOR-3.26,PHOR,42651079.0,6080.0,1017,17974,125818000.0,2026,3,3
2026-03-03,PHM6,PHOR-6.26,PHOR,7415565.0,1024.0,245,3636,26361000.0,2026,3,3
2026-03-03,PIH6,PIKK-3.26,PIKK,28617169.0,6042.0,1046,57788,274608576.0,2026,3,3
2026-03-03,PIM6,PIKK-6.26,PIKK,6345994.0,1291.0,145,13742,67734318.0,2026,3,3
2026-03-03,PSH6,POSI-3.26,POSI,19666484.0,16426.0,549,109114,129954774.0,2026,3,3
2026-03-03,PSM6,POSI-6.26,POSI,2284313.0,1839.0,120,6070,7538940.0,2026,3,3
2026-03-03,PTH6,PLT-3.26,PLT,12390230392.52,73798.0,33699,55188,8883153747.72,2026,3,3
2026-03-03,PTM6,PLT-6.26,PLT,838261434.16,4839.0,3651,9756,1628113279.68,2026,3,3
2026-03-03,PTU6,PLT-9.26,PLT,52323530.67,291.0,258,658,113639218.84,2026,3,3
2026-03-03,PTZ6,PLT-12.26,PLT,14576904.63,80.0,79,378,67177230.12,2026,3,3
2026-03-03,PXH6,PLZLM-3.26,PLZLM,378584053.0,15054.0,5245,44586,1117057644.0,2026,3,3
2026-03-03,PXM6,PLZLM-6.26,PLZLM,24457852.0,947.0,632,4440,114170160.0,2026,3,3
2026-03-03,R2H6,R2000-3.26,R2000,3712844.59,184.0,59,2148,42659752.56,2026,3,3
2026-03-03,R2M6,R2000-6.26,R2000,1546085.8,75.0,37,740,15052636.0,2026,3,3
2026-03-03,RAH6,RASP-3.26,RASP,2162941.0,1279.0,135,8970,15132390.0,2026,3,3
2026-03-03,RAM6,RASP-6.26,RASP,638436.0,366.0,55,1492,2587128.0,2026,3,3
2026-03-03,RBH7,RGBI-3.27,RGBI,3122802.0,248.0,59,696,8770992.0,2026,3,3
2026-03-03,RBM6,RGBI-6.26,RGBI,853365632.0,71103.0,4167,1161024,13928804928.0,2026,3,3
2026-03-03,RBU6,RGBI-9.26,RGBI,70942198.0,5813.0,684,76420,931941900.0,2026,3,3
2026-03-03,RBZ6,RGBI-12.26,RGBI,24241355.0,1955.0,224,39348,487718460.0,2026,3,3
2026-03-03,RDH6,RENI-3.26,RENI,8985709.0,941.0,216,14836,141090360.0,2026,3,3
2026-03-03,RDM6,RENI-6.26,RENI,4196607.0,422.0,87,3228,31999164.0,2026,3,3
2026-03-03,RGBIF,RGBIF,RGBIF,103881821.0,8818.0,650,127098,1496960244.0,2026,3,3
2026-03-03,RIH6,RTS-3.26,RTS,9799422722.05,54236.0,27991,49380,8874972590.4,2026,3,3
2026-03-03,RIM6,RTS-6.26,RTS,153125592.92,843.0,628,3064,553302573.92,2026,3,3
2026-03-03,RIU6,RTS-9.26,RTS,3446886.26,19.0,18,316,57112892.0,2026,3,3
2026-03-03,RIZ6,RTS-12.26,RTS,182553.07,1.0,1,62,11301929.78,2026,3,3
2026-03-03,RLH6,RUAL-3.26,RUAL,118499179.0,28986.0,3420,91982,378321966.0,2026,3,3
2026-03-03,RLM6,RUAL-6.26,RUAL,12895542.0,3033.0,718,15846,67630728.0,2026,3,3
2026-03-03,RMH6,RTSM-3.26,RTSM,242963726.13,13443.0,3819,17952,322535505.6,2026,3,3
2026-03-03,RMM6,RTSM-6.26,RTSM,6360532.4,349.0,191,1694,30632551.18,2026,3,3
2026-03-03,RNH6,ROSN-3.26,ROSN,2812659141.0,62734.0,21483,66486,2999183460.0,2026,3,3
2026-03-03,RNM6,ROSN-6.26,ROSN,199638020.0,4299.0,2691,5306,247254294.0,2026,3,3
2026-03-03,RNU6,ROSN-9.26,ROSN,6168434.0,130.0,102,408,19429776.0,2026,3,3
2026-03-03,RQH6,RTKMP-3.26,RTKMP,2674481.0,437.0,43,2474,15019654.0,2026,3,3
2026-03-03,RQM6,RTKMP-6.26,RTKMP,5105775.0,802.0,121,2228,14080960.0,2026,3,3
2026-03-03,RTH6,RTKM-3.26,RTKM,68175868.0,10775.0,2074,35518,218648808.0,2026,3,3
2026-03-03,RTM6,RTKM-6.26,RTKM,6563368.0,1005.0,324,3874,24812970.0,2026,3,3
2026-03-03,RUH6,RNFT-3.26,RNFT,278720388.0,197198.0,5748,124416,177914880.0,2026,3,3
2026-03-03,RUM6,RNFT-6.26,RNFT,29495493.0,20601.0,1685,26418,38200428.0,2026,3,3
2026-03-03,S0H6,SOFL-3.26,SOFL,3869322.0,4840.0,133,113208,90566400.0,2026,3,3
2026-03-03,S0M6,SOFL-6.26,SOFL,733798.0,877.0,34,14834,12371556.0,2026,3,3
2026-03-03,S1H6,SILVM-3.26,SILVM,12044301318.41,1812018.0,223823,371570,2403868399.3,2026,3,3
2026-03-03,S1M6,SILVM-6.26,SILVM,617674398.15,90403.0,34186,34944,232605434.88,2026,3,3
2026-03-03,S1U6,SILVM-9.26,SILVM,146503797.15,20697.0,10196,11660,79832172.2,2026,3,3
2026-03-03,S1Z6,SILVM-12.26,SILVM,70781154.67,9714.0,2855,6022,42427097.7,2026,3,3
2026-03-03,SAK6,SUGR-5.26,SUGR,2315890.72,90.0,71,1704,43679790.72,2026,3,3
2026-03-03,SAN6,SUGR-7.26,SUGR,452963.28,17.0,16,46,1209995.04,2026,3,3
2026-03-03,SBERF,SBERF,SBERF,432801659.0,13843.0,2419,162894,5069261280.0,2026,3,3
2026-03-03,SCH6,SVCB-3.26,SVCB,73076210.0,52710.0,1466,612004,846401532.0,2026,3,3
2026-03-03,SCM6,SVCB-6.26,SVCB,7079535.0,4903.0,291,112438,161910720.0,2026,3,3
2026-03-03,SDH6,SAUDI-3.26,SAUDI,725570.3,255.0,36,1504,4268592.64,2026,3,3
2026-03-03,SDM6,SAUDI-6.26,SAUDI,786076.88,267.0,61,2472,7165586.4,2026,3,3
2026-03-03,SEH6,SPBE-3.26,SPBE,35090692.0,14272.0,1020,98338,238961340.0,2026,3,3
2026-03-03,SEM6,SPBE-6.26,SPBE,4368828.0,1705.0,162,14206,35898562.0,2026,3,3
2026-03-03,SFH6,SPYF-3.26,SPYF,5767470635.73,110216.0,27061,350140,18122350041.6,2026,3,3
2026-03-03,SFM6,SPYF-6.26,SPYF,500321248.76,9554.0,4529,27904,1444044835.84,2026,3,3
2026-03-03,SFU6,SPYF-9.26,SPYF,27408026.73,524.0,386,3914,202700149.86,2026,3,3
2026-03-03,SFZ6,SPYF-12.26,SPYF,9865581.74,188.0,161,1310,68171299.6,2026,3,3
2026-03-03,SGH6,SNGP-3.26,SNGP,306082378.0,6633.0,2992,14860,684154400.0,2026,3,3
2026-03-03,SGM6,SNGP-6.26,SNGP,65051892.0,1360.0,905,5446,259785092.0,2026,3,3
2026-03-03,SHH6,SFIN-3.26,SFIN,14013525.4,16589.0,932,159708,133803362.4,2026,3,3
2026-03-03,SHM6,SFIN-6.26,SFIN,1886406.2,2516.0,252,42562,32032161.2,2026,3,3
2026-03-03,SiH6,Si-3.26,Si,58397436810.0,754890.0,219340,8431018,652215121462.0,2026,3,3
2026-03-03,SiH7,Si-3.27,Si,1116236.0,13.0,11,1132,97324832.0,2026,3,3
2026-03-03,SiM6,Si-6.26,Si,21344607453.0,270999.0,93490,3189696,251233215744.0,2026,3,3
2026-03-03,SiM7,Si-6.27,Si,1324852.0,15.0,5,1100,96818700.0,2026,3,3
2026-03-03,SiU6,Si-9.26,Si,2206587758.0,27401.0,5546,102014,8213453182.0,2026,3,3
2026-03-03,SiZ6,Si-12.26,Si,44167944.0,530.0,302,8834,736093050.0,2026,3,3
2026-03-03,SNH6,SNGR-3.26,SNGR,150315901.0,6559.0,1906,22126,500423742.0,2026,3,3
2026-03-03,SNM6,SNGR-6.26,SNGR,19431020.0,816.0,421,2972,69889552.0,2026,3,3
2026-03-03,SOH6,SIBN-3.26,SIBN,131311663.0,24376.0,2543,27052,144971668.0,2026,3,3
2026-03-03,SOM6,SIBN-6.26,SIBN,12054445.0,2164.0,585,3950,21843500.0,2026,3,3
2026-03-03,SPH6,SBPR-3.26,SBPR,62188972.0,1977.0,650,15612,489467424.0,2026,3,3
2026-03-03,SPM6,SBPR-6.26,SBPR,3694108.0,113.0,50,1814,59023932.0,2026,3,3
2026-03-03,SPU6,SBPR-9.26,SBPR,1064632.0,34.0,8,474,14806338.0,2026,3,3
2026-03-03,SPZ6,SBPR-12.26,SBPR,779268.0,24.0,5,326,10649116.0,2026,3,3
2026-03-03,SQH6,SOXQ-3.26,SOXQ,27293334.68,5706.0,483,20784,98217078.24,2026,3,3
2026-03-03,SQM6,SOXQ-6.26,SOXQ,1900674.67,383.0,189,4378,21334300.46,2026,3,3
2026-03-03,SRH6,SBRF-3.26,SBRF,3322675495.0,105508.0,28458,566220,17752129440.0,2026,3,3
2026-03-03,SRM6,SBRF-6.26,SBRF,214545563.0,6577.0,2146,60358,1961031420.0,2026,3,3
2026-03-03,SRU6,SBRF-9.26,SBRF,12640009.0,405.0,185,9916,309329620.0,2026,3,3
2026-03-03,SRZ6,SBRF-12.26,SBRF,844104.0,26.0,5,1044,33847524.0,2026,3,3
2026-03-03,SSH6,SMLT-3.26,SMLT,24630776.0,28989.0,844,710058,602129184.0,2026,3,3
2026-03-03,SSM6,SMLT-6.26,SMLT,7898794.0,8939.0,447,149026,131440932.0,2026,3,3
2026-03-03,SuH6,SUGAR-3.26,SUGAR,106540.0,20.0,17,288,1537920.0,2026,3,3
2026-03-03,SuJ6,SUGAR-4.26,SUGAR,15641.0,3.0,3,90,462690.0,2026,3,3
2026-03-03,SVH6,SILV-3.26,SILV,185898332920.89,2796783.0,495176,894656,57886810862.72,2026,3,3
2026-03-03,SVM6,SILV-6.26,SILV,10144023533.98,148435.0,64352,114806,7641227898.44,2026,3,3
2026-03-03,SVU6,SILV-9.26,SILV,632322261.64,9006.0,6306,6416,438686236.64,2026,3,3
2026-03-03,SVZ6,SILV-12.26,SILV,254543200.17,3547.0,2382,3994,279470324.76,2026,3,3
2026-03-03,SXH6,STOX-3.26,STOX,6681412.9,1256.0,190,6056,31819132.4,2026,3,3
2026-03-03,SXM6,STOX-6.26,STOX,1270040.83,237.0,62,810,4330543.5,2026,3,3
2026-03-03,SZH6,SGZH-3.26,SGZH,5470817.0,4326.0,229,70154,88043270.0,2026,3,3
2026-03-03,SZM6,SGZH-6.26,SGZH,2488534.0,1952.0,127,16908,21540792.0,2026,3,3
2026-03-03,TBH6,T-3.26,T,203624130.0,59437.0,3388,353280,1204331520.0,2026,3,3
2026-03-03,TBM6,T-6.26,T,26996441.0,7620.0,707,62060,219071800.0,2026,3,3
2026-03-03,TCH6,TENCENT-3.26,TENCENT,11650895.51,227.0,12,50,2543311.0,2026,3,3
2026-03-03,TCM6,TENCENT-6.26,TENCENT,103994.27,2.0,2,22,1128482.74,2026,3,3
2026-03-03,TLH6,TLT-3.26,TLT,5760682.28,83.0,28,1708,118267078.16,2026,3,3
2026-03-03,TLM6,TLT-6.26,TLT,1604005.74,23.0,17,1820,127152279.8,2026,3,3
2026-03-03,TNH6,TRNF-3.26,TRNF,48219362.0,33385.0,1295,109138,156176478.0,2026,3,3
2026-03-03,TNM6,TRNF-6.26,TRNF,6411924.0,4282.0,250,20122,29881170.0,2026,3,3
2026-03-03,TPH6,TATP-3.26,TATP,137682612.0,23210.0,2046,9796,58521304.0,2026,3,3
2026-03-03,TPM6,TATP-6.26,TATP,5859324.0,971.0,370,1264,7653520.0,2026,3,3
2026-03-03,TTH6,TATN-3.26,TATN,1033861039.0,16583.0,7784,14300,905061300.0,2026,3,3
2026-03-03,TTM6,TATN-6.26,TATN,49049502.0,782.0,550,926,58678768.0,2026,3,3
2026-03-03,TYH6,TRY-3.26,TRY,36726.0,21.0,11,1902,3320892.0,2026,3,3
2026-03-03,TYM6,TRY-6.26,TRY,180638.0,107.0,35,928,1586880.0,2026,3,3
2026-03-03,UCH6,UCNY-3.26,UCNY,2124072827.66,27626.0,4599,119910,9240846163.5,2026,3,3
2026-03-03,UCM6,UCNY-6.26,UCNY,231937822.99,3027.0,1536,19668,1511538313.56,2026,3,3
2026-03-03,UCU6,UCNY-9.26,UCNY,76830.34,1.0,1,64,4917856.0,2026,3,3
2026-03-03,UNH6,UPRO-3.26,UPRO,9481330.0,598.0,134,7920,125136000.0,2026,3,3
2026-03-03,UNM6,UPRO-6.26,UPRO,971998.0,59.0,26,1102,18116880.0,2026,3,3
2026-03-03,USDRUBF,USDRUBF,USDRUBTOM,8834822950.0,113997.0,17151,1448770,112439039700.0,2026,3,3
2026-03-03,VBH6,VTBR-3.26,VTBR,1725449267.0,201358.0,26539,1021280,8685986400.0,2026,3,3
2026-03-03,VBM6,VTBR-6.26,VTBR,607896001.0,68123.0,9325,267170,2363118650.0,2026,3,3
2026-03-03,VIH6,RVI-3.26,RVI,107683.0,25.0,13,352,1513445.12,2026,3,3
2026-03-03,VIJ6,RVI-4.26,RVI,13038.36,3.0,2,70,304228.4,2026,3,3
2026-03-03,VKH6,VKCO-3.26,VKCO,82246182.0,26923.0,3100,131774,398748124.0,2026,3,3
2026-03-03,VKM6,VKCO-6.26,VKCO,21988471.0,6908.0,1075,36684,115591284.0,2026,3,3
2026-03-03,W4F7,WHEAT-1.27,WHEAT,17630.0,1.0,1,44,775720.0,2026,3,3
2026-03-03,W4H6,WHEAT-3.26,WHEAT,2366960.0,145.0,63,3922,63967820.0,2026,3,3
2026-03-03,W4J6,WHEAT-4.26,WHEAT,1110530.0,67.0,30,578,9542780.0,2026,3,3
2026-03-03,W4K6,WHEAT-5.26,WHEAT,3655550.0,220.0,33,998,16556820.0,2026,3,3
2026-03-03,W4M6,WHEAT-6.26,WHEAT,608040.0,36.0,9,1786,30058380.0,2026,3,3
2026-03-03,W4N6,WHEAT-7.26,WHEAT,703220.0,42.0,14,336,5658240.0,2026,3,3
2026-03-03,W4Q6,WHEAT-8.26,WHEAT,494200.0,30.0,13,314,5099360.0,2026,3,3
2026-03-03,W4U6,WHEAT-9.26,WHEAT,49980.0,3.0,3,220,3665200.0,2026,3,3
2026-03-03,W4V6,WHEAT-10.26,WHEAT,17280.0,1.0,1,42,725760.0,2026,3,3
2026-03-03,W4X6,WHEAT-11.26,WHEAT,106050.0,6.0,2,62,1088100.0,2026,3,3
2026-03-03,WUH6,WUSH-3.26,WUSH,56335177.0,56182.0,2352,315728,311307808.0,2026,3,3
2026-03-03,WUM6,WUSH-6.26,WUSH,4412470.0,4233.0,432,23798,24345354.0,2026,3,3
2026-03-03,X5H6,X5-3.26,X5,104945337.0,43263.0,2139,648512,1571344576.0,2026,3,3
2026-03-03,X5M6,X5-6.26,X5,28657017.0,11347.0,1019,156664,395263272.0,2026,3,3
2026-03-03,XIH6,XIA-3.26,XIA,18853671.71,582.0,89,1606,51286999.72,2026,3,3
2026-03-03,XIM6,XIA-6.26,XIA,1659573.93,49.0,36,286,9745987.68,2026,3,3
2026-03-03,YDH6,YDEX-3.26,YDEX,305471184.0,65792.0,6069,328358,1502237850.0,2026,3,3
2026-03-03,YDM6,YDEX-6.26,YDEX,48514170.0,10186.0,1523,71326,334447614.0,2026,3,3
2026-03-03,ZCH6,ZINC-3.26,ZINC,11904859.34,466.0,216,5524,140553981.76,2026,3,3
2026-03-03,ZCM6,ZINC-6.26,ZINC,2047615.28,78.0,48,1284,33502487.52,2026,3,3
2026-03-04,AAH6,AFRICA-3.26,AFRICA,205027.39,35.0,16,672,3950970.24,2026,3,4
2026-03-04,AAM6,AFRICA-6.26,AFRICA,351177.4,58.0,8,362,2152289.1,2026,3,4
2026-03-04,AEH6,AED-3.26,AED,84980.0,4.0,4,422,8982692.0,2026,3,4
2026-03-04,AEM6,AED-6.26,AED,43796.0,2.0,1,152,3328496.0,2026,3,4
2026-03-04,AFH6,AFLT-3.26,AFLT,112221826.0,20931.0,3297,107216,568244800.0,2026,3,4
2026-03-04,AFM6,AFLT-6.26,AFLT,33032044.0,5922.0,1574,33912,186990768.0,2026,3,4
2026-03-04,AGH6,ARGT-3.26,ARGT,47745.71,7.0,5,1412,9634287.8,2026,3,4
2026-03-04,AGM6,ARGT-6.26,ARGT,6991.2,1.0,1,100,696397.0,2026,3,4
2026-03-04,AKH6,AFKS-3.26,AFKS,26054301.0,1928.0,555,42368,571968000.0,2026,3,4
2026-03-04,AKM6,AFKS-6.26,AFKS,1574979.0,112.0,46,1784,25047360.0,2026,3,4
2026-03-04,ALH6,ALRS-3.26,ALRS,36669493.0,9246.0,1025,132544,523813888.0,2026,3,4
2026-03-04,ALM6,ALRS-6.26,ALRS,1310702.0,323.0,120,11674,47197982.0,2026,3,4
2026-03-04,ANH6,ALUM-3.26,ALUM,669466219.45,25564.0,5803,39654,1042308165.78,2026,3,4
2026-03-04,ANM6,ALUM-6.26,ALUM,159424359.19,5933.0,2248,23724,645089959.8,2026,3,4
2026-03-04,ANU6,ALUM-9.26,ALUM,134171.7,5.0,5,4,105140.28,2026,3,4
2026-03-04,ASH6,ASTR-3.26,ASTR,7245088.0,28202.0,279,212352,54149760.0,2026,3,4
2026-03-04,ASM6,ASTR-6.26,ASTR,1920149.0,7207.0,101,53946,14349636.0,2026,3,4
2026-03-04,AUH6,AUDU-3.26,AUDU,1476396.49,27.0,3,86,4719744.5,2026,3,4
2026-03-04,AUM6,AUDU-6.26,AUDU,158153.67,3.0,1,10,549741.2,2026,3,4
2026-03-04,BBH6,ALIBABA-3.26,ALIBABA,60330023.45,5714.0,487,29480,314907718.4,2026,3,4
2026-03-04,BBM6,ALIBABA-6.26,ALIBABA,3296258.73,302.0,115,2108,23247635.32,2026,3,4
2026-03-04,BDH6,BAIDU-3.26,BAIDU,16842185.37,1818.0,331,5528,52048773.44,2026,3,4
2026-03-04,BDM6,BAIDU-6.26,BAIDU,2627267.82,274.0,168,952,9273869.92,2026,3,4
2026-03-04,BMJ6,BRM-4.26,BRM,2805719133.8,434587.0,55534,123222,786020815.8,2026,3,4
2026-03-04,BMK6,BRM-5.26,BRM,139842403.85,22516.0,5003,18272,112290576.0,2026,3,4
2026-03-04,BMM6,BRM-6.26,BRM,26137176.99,4303.0,985,9556,58168805.4,2026,3,4
2026-03-04,BMN6,BRM-7.26,BRM,7340641.02,1214.0,311,3156,18771540.84,2026,3,4
2026-03-04,BMQ6,BRM-8.26,BRM,6892845.11,1145.0,230,4654,27641641.82,2026,3,4
2026-03-04,BMU6,BRM-9.26,BRM,3176704.01,530.0,193,1544,9042991.84,2026,3,4
2026-03-04,BMV6,BRM-10.26,BRM,4798559.18,796.0,145,2064,12146371.68,2026,3,4
2026-03-04,BNH6,BANE-3.26,BANE,53661042.0,31410.0,1301,19150,32133700.0,2026,3,4
2026-03-04,BNM6,BANE-6.26,BANE,1179078.0,673.0,151,3176,5472248.0,2026,3,4
